,Review,Rating,Date,Restaurant Name
62,"I brought my husband here for his birthday dinner on our visit to Boston. They didn't have room for us at the tables or bar, but we sat at the counter and the service was amazing! We were very entertained by the sous chef. Everything we ate from the charcuterie board to the donuts was superb. We will be coming back here for brunch someday. Thanks for a great experience and delicious eats!",5,2/8/2020,Stillwater
63,"This was my very first time visiting Boston, so I had to see what was the local buzz. As my very first taste of Boston, I came here due to the raving reviews and many of the ""Top Places to Eat in Boston"" lists that this place landed on. I had a very hard time deciding what to eat on the menu as everything seemed very appetizing. Even my waitress, who was a Florida implant as well, had a hard time recommending a dish because she loved all of them. The most highly recommended dishes were the burger and the pulled pork mac and cheese. I was not in the mood for a burger since I had to continue to walk around for a few more hours until check in, so I opted for the mac and cheese. I am normally not a fan of Mac because I get tired of the flavor quickly. However,  I am from the South, so most of our mac and cheese that are found in any true Southern style restaurant or at a BBQ, you can bet it's delicious. I took my first bite of this monster and WOW. You wouldn't think their cheese would be different, but WOW. I was IMPRESSED. It was extremely cheesy and not watery. The pork was a little salty, but mixed with the cheese, it was a great combination. I would definitely order it again.",4,2/12/2020,Stillwater
64,"Came to Stillwater with a reservation one evening and was promptly seated at a spacious table (not always a guarantee in this area of Boston). The vibe of the restaurant is awesome overall. The drinks are innovative and really delicious, probably the highlight of the meal. I ordered the veggie burger and the person I was with ordered the spaghetti pomodoro - they were both fine: I wasn't upset we ate them but I'm not sure I'd ask for them again. The pasta just didn't seem very flavorful even with the lemon and tomato, and the burger was good but didn't have a ton of structure to actually feel like a burger. We would come back perhaps for after work drinks or to try a dessert, but not sure we'd prioritize dinner again.",3,2/12/2020,Stillwater
65,"I really liked this place. It was right around the corner from our hotel. The atmosphere is really nice, you walk in and there's a bar and further in there's tables and another bar where you can see the cooks. I ordered the chicken chili which was very tasty and it came with a biscuit,  which was good. My friend ordered the healthy bowl which had lots of different items. She liked it. She also got a beer. Really comfortable atmosphere, nice  crowd, great service, and lots of unique and healthy options and homemade  comfort food.",5,2/14/2020,Stillwater
66,"Stillwater knows what brunchers want: visual plates and drinks that'll bring out your mean girl Gretchen when ordering and consuming. Case in point: there's a rotating menu special called Chefy's Panks that I will eternally roast for name and name alone. (Side note: on our trip, they were Reese's Cup pancakes with the candies, uh, griddled inside and the cakes drizzled with chocolate and sweetened peanut butter syrups. Cool, whatever,)I like their soles pulled pork, and I loved the construction of the 421 (ha, weed humor) - a cast iron amalgamation of poached eggs, spiced potatoes, said pork and some wild west hollandaise I know they made for the menfolk. How can I be so sure? Only one guy at our ten top didn't get it. They're smart, the Stillwater folk are. Cary Mary is a dope, Trumpian spin on the bloody and not for any other reason than it's orange. No tomato, just the carrot juice, along with a house spice blend and a sweet skewer of bacon and pickles. Get an order of the biscuits, too. The rasher bits are palpable. Nothing was bad, although some plates and cocktails fared better than others and our server was very absent. We though to may have been because of the auto tip on a party of six or more, but when we got the check, it wasn't added. So, gain attention however you see fit.Secret street parking along the entrance and a sizable footprint for brunch crowds, add Still water to the short list.",4,2/14/2020,Stillwater
67,"Overwhelmingly surprised by this place.  It's a long and narrow restaurant and bar.  At the entrance, the modern-chic bar is what greets you immediately following the host(ess) station.  Walking through the somewhat crowded bar, you pass stools with a long table overlooking the kitchen staff, into the dining area.  I like how it's set back from the hustle and bustle of the bar area.  I was very pleased that the tables weren't crammed in there atop each other, like many other restaurant/bars in the downtown area.  We were seated at a half-booth table, with plenty of room from our immediate neighbors.  Our waitress came over promptly to share evening specials, and pour water. We started with the biscuits and butter, with baked in blue cheese, as well as the smoked chicken empanaditas.  While $8 for biscuits seems a little pricey, these were worth it.  The biscuits were warm, with tasty blue cheese, and delicious butter.  The empanaditas were good.  For main courses, my wife ordered the pulled pork & slaw sandwich, I ordered the ricotta dumplings with mushrooms.  The sandwich was piled high, both with pork and fries, the meat was perfectly tender & flavorful.  The dumplings were great, almost like gnocchi, but even more soft/plump/tender.  The mushroom & cream sauce was spot on. 10/10 would order this again.  We saw a few desserts in passing, but nothing jumped out at us.  They had a special pre-fix menu that had assorted pastries that looked delectable; we asked our waitress if it was possible to order that, but were told it was only available with the pre-fix menu.  Mixed drink prices were on par for Boston (~$14 each).  We thoroughly enjoyed every dish.  We liked the upscale casual atmosphere.  Our waitress was very friendly and attentive.  Trying to find the place may be a bit challenging, as it's at the intersection of several one-way streets just on the outskirts of Chinatown, with limited street parking.  But seek them out and enjoy a wonderful meal.",5,2/15/2020,Stillwater
68,"So many ""sexy starters"" to choose from!! The biscuits and butter are to die for though. They're full of flavor and are huge! The empanditas are very good as well just a little pricey. For the entree there is a variety of dishes to choose from such as lamb, chicken, pulled pork, Mac and cheese, and fish. I had the pulled pork Mac and cheese and it was delicious. It was a decent size portion too! I highly recommend visiting this restaurant if you're taking a trip to Boston!",5,2/17/2020,Stillwater
69,"Nice experience, I had steak Pita, it says Blu, as in blue cheese, but it is light on the liquid like dressing, I put my wife horseradish slaw she didn't want on it and it made the sandwich a solid 3.5.Wife had Turkey - Rach- coleslaw on side- she love it, solid 4.3.Easy walk from South station (5 min) would go back.By the way- you pass Tate on the way, another good spot, but I liked Stillwater a bit more better.",3,2/20/2020,Stillwater
70,Very cute brunch spot! The portions were good sized for the price. Lots of cute/tasty options to choose from. Would have liked to see some espresso options for drinks but was very pleased with the food and coffees.,5,2/23/2020,Stillwater
71,"I heard about the Ricotta dumplings so I came for the ricotta dumplings! There were excellent, the sauce was especially great. I also ordered the biscuits to start which were very good. The blue cheese is a little unusual but that's why I ordered them. Since I don't eat chicken, I opted to go sans chicken drippings butter. I'm sure it tastes great, but just not for me. I used the biscuits to soak up the extra sauce from the dumplings...culinary power move.",5,2/25/2020,Stillwater
72,"I came here for brunch while I was in Boston for the day. I sat at the bar and had some pancakes and beer. The atmosphere was great and even though I was reading at the bar, there are TVs to watch games and really good music play. Will definitely be coming back here!",5,3/1/2020,Stillwater
73,"Solid brunch spot located next to Chinatown. My friends and I decided to come because we saw a photo of their biscuits! We made a reservation through resy for Saturday brunch. To start, we ordered the biscuits. The biscuits were cheddar black pepper and came with a side of maple butter. It was a good balance between savory and a little sweet. I ordered the eggs benedict, and they ordered the 421. Eggs benedict was average, and we enjoyed the variety of brunch potatoes that came with it.",4,3/3/2020,Stillwater
74,"I want to like their fare, but when their biscuits taste like they came out of the Red Sea, I have a hard time wanting to explore the menu...wings were ok, same for mac & cheese.",3,3/22/2020,Stillwater
75,"We stumbled across this place since the restaurant we were going to order from was closed. We ordered delivery through the yelp app and the 3 of us each ordered the smoked pulled pork sandwich and one smoked pork Mac & cheese. I'm so glad we decided to order from here. The ordering was seamless and the delivery actually arrived earlier than expected which was great because the food was still hot! I even got updates on my delivery status! The pulled pork sandwich was juicy and very tasty and the bread was amazing. A little soggy on the bottom from sitting in the carton but still really tasty. More than enough food. The only reason I gave 4 stars is because online it says the side is french fries but it was actually chips. The Mac& cheese was so good too! The ritz cracker crumbs added the perfect flavoring to the top and I even saved it for lunch today! As some feedback, it would be really great if we could also order some of the tasty drinks the website mentions as we would have loved to try those as well! Highly recommend this business-you won't be disappointed. It was super tasty and I definitely would order from here again.",4,5/4/2020,Stillwater
76,"I was searching for some really good BBQ in Boston.  Many places are closed due to Covid and BBQ doesn't typically travel well, but Stillwater was open and ready to impress.  The ritz chicken was my favorite.  It was crispy, flavorful and tender - going perfectly with the creamy mashed potatoes.  Comfort food at its best.  The pulled pork sandwich was really impressive.  The pork was smoked to perfection, the slaw and sweet bbq balanced everything out, and the grilled texas toast held it's crispiness in a way I didn't think possible for delivery barbecue.  Lastly, we got a side of Mac and cheese with pulled pork that put our covid-staple Mac and cheese to shame.  Creamy, filling, with the right amount of texture added with the pork and crushed ritz.  Can't wait to try some other things on the menu!",5,5/11/2020,Stillwater
77,"I went their with my friends and Erin our waitress provided excellent service, gave great recommendations and really knew the menu. The food was delicious, even down to the bread!",5,6/18/2020,Stillwater
78,"We came here last night, my daughters first time out again after covid! Such a great dinner and experience. Super friendly waitress and the food was a step above amazing! Not a bad price point either. We will be back.",5,6/22/2020,Stillwater
79,"I found this place online under ""best places in Boston to eat"" and it did not disappoint. Amazing. The chef - a super cool woman in her own right - is from Oklahoma, hence the name of the restaurant. Thus the menu has some nods to that part of the country and it's amazing. I ate there by myself on a business trip and still had a full three courses. It's a must. Oh, and it's in a great location to watch people. It would make an amazing date night. Service was excellent.",5,7/8/2020,Stillwater
80,Pre covid review: lots of drinks and lots of eats were had in celebration of a new job. I think I ended up trying all the drinks and they were all delicious. I had the vegan pork rinds which were bland and the everything popcorn which was just like regular popcorn with too much butter on the side. I also got the ricotta gnocchi which was so creamy and smooth and perfect with the mushrooms and yellow tomatoes. Service was great and she automatically split the bill for us.,4,7/29/2020,Stillwater
81,"I've loved Stillwater before Covid and continue to love it now. Everything here is amazing but if you can get their dumplings they are life changing. I would also recommend anything fish or seafood based. But again I've never ordered anything from appetizers to salads to dinner to dessert that wasn't awesome. Their cocktails are top notch as well.If you are going in covid times, all tables are spaced much more than 6 feet apart. All staff are wearing masks and gloves at all times. I felt very comfortable being there. One of my favorite restaurants and will continue to go back again and again!",5,8/16/2020,Stillwater
82,"Went to Boston to visit my 2 month old granddaughter and her parents. Ordered lunch from Stillwater, one of the few places open for lunch Mondays. The food arrived 2 minutes before the scheduled time. Everything was exactly as ordered and delicious. We had a beet salad, Mac n cheese, a pulled pork sandwich, and a burger. The lunch helped make for a great visit with stressed new parents. Can't wait to go in person some day.",5,8/25/2020,Stillwater
83,This is the all time best place to go for brunch and drinks. John is the most caring and generous server I have ever had. The food is phenomenal! The overall vibe is immaculate and I couldn't recommend it enough.,5,9/12/2020,Stillwater
84,Second time here and the food is on point. Drinks are wicked good. Had John both times and he is by far one on the best waiters I have ever had. Very nice and personable. Great service. Will definitely continue to come back.,5,9/12/2020,Stillwater
85,Incredible food and even better customer service ! The drinks are awesome and I don't have a single complaint. Would highly recommend John as your waiter. Overall 11 out of 10!,5,9/12/2020,Stillwater
86,"I had such an amazing experience at this restaurant, esp since I was eating out after a long time since covid. They have very well managed the social distancing and the outdoor seating is just perfect. We ordered the brussel sprouts for starters and they were out of the world, one of the best I have ever had. The Wild Mushroom Ricotta Cheese Dumplings were a treat for the main course, really creamy texture and perfect blend of taste and presentation. Would definitely recommend the place for a casual evening dinner.",4,9/18/2020,Stillwater
87,"Servers are super nice.  Food was good, but portions are HUGE. Additionally, if you aren't used to fried food all of the food can seem heavy. Wish they had more healthy options. My husband and I shared one dish and we felt like we overate and needed to eat veggies for the rest of the week after.",4,10/10/2020,Stillwater
88,Tom is an amazing bartender. My boyfriend and I turned him into a guide of the city and with no hesitation he helped us!! Besides my amazing cocktail he gave me further insight on my trip! Thank you to the establishment and our new friend Tom!,5,10/30/2020,Stillwater
89,"My boyfriend and I came here for brunch and had such a great experience. They have outdoor seating tucked away in the back and it's so cute and pleasant. The atmosphere is really nice, service is great, and the food is even better. We first ordered the chef's choice pancakes to share, and that day i believe it was some sort of cranberry/orange pancakes with chocolate. Absolutely delicious! It was a little sweet with all the chocolate but I loved that. Looking back, we probably could've had the pancakes for dessert after our meal but I personally don't think it spoiled our main entrees at all! I ordered the steak and blue pita sandwich and really enjoyed it! The caramelized onions and blue cheese were a great combination, and it went so well with the steak and pita. My boyfriend ordered the pulled pork sandwich that was on Texas toast, and he also really liked his. Who doesn't love Texas toast! The chips were a great side~ they weren't just boring potato chips, they had such a great crunch and yummy seasoning. Overall this place was a 10/10 and I would absolutely come back. Not to mention the cocktails were delicious! I loved each one we had (Thank U Next, the 405, and Apple Cider Mule). I think you can't go wrong here!",5,11/9/2020,Stillwater
90,My roommates and I ate here as a celebratory dinner and we were the only ones dining which was AWESOME. The food was spectacular. Brussel sprouts were wonderful. True visceral experience. The super tall server was awesome.,5,12/6/2020,Stillwater
91,Popped in here for lunch on a Saturday afternoon; felt clean and safe in terms of COVID protocols!We had the Everything Bagel Popcorn and Pulled Pork Mac and Cheese - super happy with both! The Mac and cheese was really creamy and the pork was flavorful but not overpowering. Definitely hit the spot in terms of a cozy comforting meal on a chilly winter day.,5,12/19/2020,Stillwater
92,"OMG I ordered the mac 'n cheese with pulled pork last night and it was out of this world good. We got the Brussels sprouts side as well. Just finished off the leftovers for lunch and am so happy. We've also ordered the fried chicken here and it's super yummy too! Great place, great chef, nice people.",5,1/8/2021,Stillwater
93,"First time at Stillwater and will definitely be back! Had the classic eggs benedict at brunch and was not disappointed! Everything on the menu looked so good, I can't wait to try more. Staff were very friendly and all COVID guidelines were enforced to ensure a safe dining experience. Highly recommend!",5,1/17/2021,Stillwater
94,"Sad to see a place this good be so empty. Between our party of four, we had the poppy seed crusted tuna, blistered shishito peppers, and the deviled eggs to start.  The shishito peppers came with a delicious hummus and sliced pita - I'd definitely recommend this appetizer.For entrees, amongst us we had a Kingston Bowl (salad), a Steak and Blue Pita, Cuban Black Beans and Rice w/charred flank steak, and the Smoked Chicken Chili. Everyone was very happy with their food. The dishes came arrived attractively prepared and at the right temperatures. Although I did not try the steak, I heard it was done to perfection. The chili was excellent, as was the biscuit which was served alongside it.This restaurant has a very nice vibe, great cocktails, solid beer menu, and seems like they kitchen is nailing all their regular dishes. It's the type of place I will make an effort to visit when I'm in town again.",5,1/18/2021,Stillwater
95,Nice quiet little restaurant. Very respectful waitress. The food comes out fast too. My favorite item was the donut holes!!!,5,1/23/2021,Stillwater
96,Went here on super bowl for a quick bite and cocktails. The bread and biscuits...to die for. Absolutely delicious. Flaky and savory. Everything you want when you think of a biscuit. We also shared the empanadas. The dough was flaky and crunchy on the outside but soft and buttery on the inside. So so good! The cocktails...I could have sat there and drank all night. I will definitely be back!,5,3/1/2021,Stillwater
97,I was very pleases to see them still going strong. We visited before COVID happened. It was great then and was still great now. If i lived closer I would be here all the time. Next time I'm getting the pulled pork Mac n cheese. If you haven't been it a place you need to try. Side note: my daughter who loved to watch the owner / chef cook loved seeing a strong woman figure out there killing it.,5,3/27/2021,Stillwater
98,Website states reservations required for parties of ten or more. Did not have any method to make reservations for smaller parties. Took a twenty dollar Uber to be told that they are reservation only.,1,3/27/2021,Stillwater
99,"Absolutely amazing food, service and location. The patio is spacious and perfectly situated near Chinatown. The waiters were attentive and made me feel safe to dine out. Food wise I really enjoyed the breakfast potatoes. It's a mix of sweet potatoes and potatoes and it's crispy on the outside and fluffy on the inside. The brunch sandwich was also to die for. The egg was perfectly fried and seasoned. Highly recommend to go with friends or if you are trying to show friends/family around Boston!",5,3/27/2021,Stillwater
100,"This place is DIVINE. It is one of the best brunches I have EVER had. The vibes are immaculate. You can see the kitchen, the music is lovely, and the service was great! Their menu has items I have never seen anywhere else. I usually stick to omelettes when I go to brunch, but I went outside of my comfort zone and got the Empanadas Rancheros and I think it's actually the best decision I've ever made. The tomato base was to die for, the eggs were light and airy, and the empanadas were amazing. Everything tasted amazing on its own, but all together it just melded so beautifully. Also the potatoes were great. It was a mix of I believe russet, purple, and sweet. The sweet potatoes were next level. I would come back to Boston just for this restaurant, it was perfect.",5,3/29/2021,Stillwater
101,"My husband and I were just looking for lunch in the Chinatown area and found this. We were craving comfort food and let me tell you- this place got it covered.Delectable double patty burger, pork Mac and cheese, and Buffalo wings for two people. The wings were flavorful, saucy, and delicious (Buffalo) and the burger split between two people was sufficient and delicious. The Mac and Cheese- well look at the pictures because- ahmazing.The cocktails tasted good but felt a bit weak. Would definitely come again for the food.",5,3/29/2021,Stillwater
102,"Very happy to see this restaurant has made it through the pandemic! I visited in February 2020 - right before the pandemic hit - and finally made it back here. They still had the same comforting atmosphere and menu, but added a patio offering to comply with COVID-19 safety measures. The wait staff are really friendly and helpful, offering recommendations on dishes and wine pairings.",5,4/7/2021,Stillwater
103,"Fantastic food, especially for a night out on the town. The variety in menu items are excellent for any customer.",4,4/19/2021,Stillwater
104,"Stillwater was decent. The portions are a good size and the prices are okay (a little high). I wished the theme of the food (southern comfort) came through in the interior design of the space. Everything we ordered was tasty except for the chicken wings; they were hard and dry. We order the burrata, veggie burger, ritz crusted chicken  and the ragu. Not a bad experience just not spectacular either.",4,4/22/2021,Stillwater
105,"Had a delicious meal with friends last night. We had the biscuits, deviled eggs, popcorn, ritz chicken, pulled pork and Cobb salad between the 4 of us. Everything was great including our service from John Brewer the owner. Highly recommend!!",5,4/25/2021,Stillwater
106,"Awesome spot for outdoor brunch. Everything was perfectly delicious - breakfast tacos, biscuits, deviled eggs, hot honey chicken, pancakes, and the whole hungry girl meal. A couple of bottles of bubbles to cheers getting the friend group together.",5,5/3/2021,Stillwater
107,"Great spot for a meal right by Chinatown. Plenty of room both indoors or outdoors which is particularly important for those of us slowly returning to indoor dining. I came for brunch which if you come in early you can just walk in without a reservation. Though it was getting busier as time went on. I opted to order the Classic which is your typical eggs, sausage, potatoes, bread meal. Everything was great and service was good. I would definitely return for brunch or to check out their dinner options.",4,5/15/2021,Stillwater
108,"This spot is heaven for the vegan or vegetarian eater. The menu is clearly labeled, and they are very conscious about dietary restrictions.The atmosphere is very trendy and fun. The restaurant has high seating and tables scattered inside and outside. The kitchen is open so you can watch the food preparation. I would note that sound carries, and it was a bit noisy. Our server was great and regularly checked in.The location is easy to get to with a quick walk from downtown or MBTA from South Station, Downtown Crossing, and Chinatown.We started with the Blistered Shishitos and they were delicious! The hummus was unique and well seasoned. Portions were large and a good size. We both ordered two different salads with steak for our mains but neither was particularly memorable. I think we ordered the wrong items as other menu items looked better.",4,5/19/2021,Stillwater
109,Went during their lunch hour. Loved the patio. For food I had the pollo loco and sweet potato dumplings. Both tasted delicious. Chicken burger was a bit bland,4,5/20/2021,Stillwater
110,Great family friendly Brunch Spot‼Killer Bloody Mary's and Pancakes are to die for ‼,5,5/24/2021,Stillwater
111,"I've eaten here twice and was disappointed in the food, but the location and space is nice.",2,6/9/2021,Stillwater
112,"Was recommended for brunch and found the establishment to be delightful and the food to die for! The 421 and Kingston dishes were absolutely delicious, and I highly recommend the bloody mary which comes with a slice of bacon. The staff was attentive & friendly. I'll be recommending this brunch spot to others.",5,6/19/2021,Stillwater
113,"Been wanting to try this spot for a while and I finally made it! I got their flat patty burger, which consists of your typical brioche bun, cheddar cheese, two patties, and LTO and it came with fries. I really liked the bun and the burger was great overall but something about it fell just a teeny bit flat. I also got the strawberry moscow mule which was a solid 10/10 can't go wrong with a mule. We did have to ask for napkins and utensils but our server was training so completely understandable. I'd like to come back and try their brunch menu!",4,6/24/2021,Stillwater
114,"Pretty cool spot, with a great vibe and a good mix of a menu. Comfort meets hipster. And that's a compliment. It's fresh, strong flavors for the basic bar fare. The cocktails are better than expected, and aptly named. You will want to hangout and just vibe in this place",5,6/26/2021,Stillwater
115,"This was my 1st time here for brunch and everything was delicious. The service was great. The flavors were great and everything was on point from the deviled eggs oooh so creamy and the chicken skins gave it the right amount of salt, the Kingston bowl salad was light and refreshing and light, the chicken epanada plate was great as well as my honey hot chicken plate I got scrambled with chedder instead of over easy both entrees came with home fries with a tri color medley of potatoes which was a great idea. Must get the Thank you next cocktail to bring the heat. All the drinks looked good. I'd definitely eat here again!",5,6/27/2021,Stillwater
116,Excellent first experienceJust had a cocktail which was great - strawberry muleAlso had the ribeye which was also delicious.Great space with a patioWould definitely return,5,6/30/2021,Stillwater
117,"A friend suggested Stillwater once for dinner- and its true what they say... good things come when we don't go looking for it!Stillwater is one of those places that I thoroughly enjoy coming back for more, the food is well balanced in flavor and has generous portion sizes. And the food is fairly cheap relative to Boston prices!The smoked chicken chili is a must try, especially when the weather/life is not cooperating (rain/snow/feeling sad)! I also LOOOOOVE dark chocolate, so the lava cake was really amazing. For nearly $10, it was a bit small for a dessert... maybe the size of a small navel orange. I think if the lava cake was a bit bigger, I would say I found ""the one"", but till then I am still on my search for the best dark chocolate dessert in Boston.",5,7/11/2021,Stillwater
118,"everything we got here was so good!our order:* baked burrata cheese in roasted tomato sauce w/ basil oil + chef's focaccia* ritz crusted fried chicken, whipped potatoes, charred onion butter* grilled australian lamb chops w/ crunchy onion potatoes, herb + dijon pan sauce, garlic french beansno pic of pbj creme brûlée",5,7/17/2021,Stillwater
119,"Fairly good food, nice seating, AMAZING environment the waiters were awesome and food came out relatively quick,",4,7/19/2021,Stillwater
120,"Don't sleep on the Blistered Shishitos and Ricotta Donuts. The staff get very excited when the donuts arrive, because they know. The Run Wild non-alcoholic IPA is also very good.",5,7/21/2021,Stillwater
121,Food is great but the waiting staff and service are pretty bad. Lots of attitude which overshadows the delicious food.,3,7/27/2021,Stillwater
122,"Wow, such good food and a really cute space. Eggs Benedict was phenomenal. Real hidden gem.",5,7/31/2021,Stillwater
123,"Enjoyed this place on the recommendation of someone I met at the hotel. Somewhat reminded me of Jones in Philadelphia for those familiar. Nice selection of comfort food. Decent local beer list. Friendly staff. Wouldn't mind hanging out at the bar from the looks of it. Full dinner Deviled Eggs, a salmon dish, Cuban rice/beans w/chicken and a burger. All were delicious and worth the money.",4,8/5/2021,Stillwater
124,"Ok, yes. Comfort food as the cuisine? And they do it right!! The staff was so nice we ended up having 7 people instead of 6 and it was no issue. We started with the burrata and the biscuits. The cheese came with a few pieces of bread on the side and roasted tomatoes. It was delicious. The biscuits were served with warm butter for dipping. For my meal I got the flat patty burger. It was delicious and so filling. I would say it was one of the best burgers I've gotten in Boston and it wasn't very expensive either! I love this little spot I want to try everything on the menu! Super cute vibes and a great location.",5,8/14/2021,Stillwater
125,"We were disappointed with our experience at Stillwater. We had high hopes, but both the food and drinks were very average. All of our meals tasted like something we could have easily made at home. The service was slow- we had to wait almost 20 minutes for our table even though we'd made a reservation. Our server kept clearing our plates/cups before we were done. At one point they asked one person if they'd like another cocktail. That person said yes, but then the server brought another round of drinks for the entire table, even though two peoples' drinks were still completely full! Because of this, our tab was almost $200 for a very basic meal.",3,8/21/2021,Stillwater
126,"We went to Stillwater not knowing what to expect. The food was excellent, the menu was incredibly diverse (Mac& cheese fried chick, ritz cracker crusted trout, etc). We had carrot hummus which we loved. The Brussel sprouts and veggie burger were good. Great atmosphere.",5,9/6/2021,Stillwater
127,Went there for lunch today based on previous Yep reviews and I'm so glad I did. We sat inside at the bar although there was outdoor seating available. The cocktail menu is inventive and our drinks were great. I had the fried chicken sandwich and my friend had the flat patty burger. There are so many great options and we could have even ordered from the brunch menu. We shared our sandwiches and they were delicious and filling. I had house chips and they were also great. There's even a sweet menu but we were stuffed. I'll for sure go again!,5,9/11/2021,Stillwater
128,"A seriously off night (I assume) for Stillwater. Saturday at 7 pm, the two of us walked in without reservations and we were seated immediately outside--pleasant patio, loud traffic noise from Essex st. The server took our app order for biscuits described as ""Warm homemade crumbly bleu cheese and thyme biscuits."" Those came quickly, and were warm and homemade and crumbly but we didn't taste any bleu cheese or thyme. We waited a long, long ""thyme"" for another contact with staff and realized there was only the one server for the entire restaurant. Losing patience, we left, apologized to our server that we couldn't wait, she was very understanding and comped our biscuits. Disappointing evening given the generally great reviews.",3,9/11/2021,Stillwater
129,"My friends and I were really excited to try this resturant. We saw how many positive reviews there were and we were dying  for some comfort food. The atmosphere was very nice, but the restaurant was very empty. The food was extremely bland and unseasoned. I personally ordered the pulled pork Mac and cheese and the chicken wings. I would have preferred if they gave me boxed Kraft instead. The buffalo chicken tasted like only salt and smoke. There was no flavor, pepper, or anything. Only one of my friends was happy with the food and they ordered the burger. We wanted to get dessert but were so disappointed we went elsewhere. I'm giving it two stars because the restaurant was clean and the service was good.",2,9/13/2021,Stillwater
130,"Atmosphere was good but would not return due to mediocre food. Burger was meh (patty wasn't especially flavorful and sauce was a bit strange, like ranch) and pulled pork Mac and cheese was okay. Not sure why this place is so overrated.",3,9/18/2021,Stillwater
131,Reservations for 8:30 and the restaurant closed at 10 pm  party of 8 for a birthday we eating and drinking but after the lights were turned on we were rushed out. Food was alright and service slow.  It's definitely not a late night spot and more concerned about the brunch set up next day.,1,9/19/2021,Stillwater
132,THE BEST breakfast/brunch place in Boston.Everything on the menu is great; it doesn't matter what you order. I usually go with the Hot Honey Chicken & Biscuits or The 421. Both are savory and will fill you up.The owners work in the restaurant. You'll notice their stellar service and the care put into your experience.  Do not pass this up if you're in the area.,5,9/25/2021,Stillwater
133,"Do NOT order the cuban beans and rice, it was such a rip off. I'm shocked that I paid $18 for plain beans and rice with an egg. The dish was unseasoned, super plain and had clearly been microwaved...",3,9/30/2021,Stillwater
134,"Of course I'm recommending this place! What's not to recommend about Stillwater! They are ""badass."" The deviled eggs are wicked, the outdoor seating is fabulous, convenient to get off the T and walk to this place! The vegetarian options aren't poor, but could do with a few more options. Service is great.Hygienic.Friendly staffOverall a good experience! Must go again!",4,10/10/2021,Stillwater
135,Excellent! Friendly and delish food! Staff was happy to be there and happy to make your meal as lovely as possible.,5,10/12/2021,Stillwater
136,"Atmosphere and service were great, but the food was just fine and needed punchier flavor for me.We started with the brussel sprouts which were good. I liked the vinaigrette but there was hardly any bacon and even the vinaigrette left you wanting more cuz it was so thin and washed off the sprouts. We had the chicken chili, Cuban rice and beans, and Cobb salad. The Cobb salad was the best part as the lemon dressing was great, finally a good, strong flavor. And there were plenty of toppings. Great bacon - quite lean - and a nice sliced egg. Would definitely get the Cobb again. The smoked chicken chili was fine but just screaming out for a bolder, maybe spicier flavor. It did have a lot of chicken tho, probably the best value in the menu (which isn't a cheap menu). The Cuban rice and beans was the same story, just too simple and really needing some bolder flavor. For the prices, I probably wouldn't go back.",3,10/17/2021,Stillwater
137,"Great service, good food. Good atmosphere. I like places where you can see the whole kitchen and nice bar",5,10/27/2021,Stillwater
138,The food at this restaurant exceeded all my expectations!!! Literally one of the best meals I've had in my life. I got the sweet potato ricotta dumplings and the parmesan mushroom salad with Ritz chicken. So delicious and savory!!! Service and ambiance were also fantastic!!! Go here! You will not be disappointed!!,5,10/31/2021,Stillwater
139,"Cool vibe to the restaurant- lighting, tables, chairs were all very cool We had the burrata app and it was pretty good. We had a lot of sauce/cheese left over after we finished the initial pieces of bread, so our server brought us more. Super nice! I ordered the cobb salad and it was also pretty good. Kitchen forgot the avocado and the tomatoes weren't marinated, but still a decent salad. Our server brought me a couple slices of avocado from the kitchen when I mentioned it :)Boyfriend ordered the pulled pork with fries. The pulled pork was GREAT, but the fries were underdone. Despite being underdone, the taste was great. The chicken chili was also good. Definitely made with good ingredients. Just a little salty. The biscuit that came with it was deciduous!",4,11/3/2021,Stillwater
140,"Great food and drinks- plenty of options for everyone. The biscuits and butter are a must have, they are very good.  Very reasonable prices (between 2 cocktails, 3 apps, 2 entrees and 1 dessert entire bill was only $120). Laid back atmosphere with tons of seating. Parking in the area between finding a street meter and a few lots/garages nearby. Would recommend.",5,11/6/2021,Stillwater
141,We stumbled on Stillwater our first night in Boston when we were searching for somewhere near our hotel to have dinner. I'm so glad we found it because it ended up being the best dinner we had in Boston the whole time we were there! Lots of creative dishes and the food was top quality. We loved the sweet potato ricotta dumplings....never had anything like that before. Every dish we had was great. I highly recommend Stillwater if you're in the Boston area!,5,11/20/2021,Stillwater
142,"The food was pretty mediocre with a service to match. No idea why this place is highly rated. Maybe it is a tourist destination or maybe the chef was out the day before thanksgiving. We ordered the Cuban rice and beans for the kids (hard to mess that up, right? Guess again), I ordered Mesclun salad or something which had a mush mash of terrible things like limp lettuce, hummus which tasted like it came out of a can, an avocado which looked like it had been sitting out longer than I have been alive, some sort of in flavorful cold grain situation, etc. My wife ordered a salad with sesame crusted tuna (I think), and the tuna was even limper than the lettuce. Even the biscuit was disappointing.",2,11/25/2021,Stillwater
