,Review,Rating,Date,Restaurant Name
150,"The food is decent. But I took my 71-year-old mother on a rainy day, and after spending $75 on food she asked for a cup of hot water (her throat was sore) and they told her no.We haven't been back since.",2,11/4/2021,The Pearl
151,"I've been here a few times. The fish tacos a very good. And drinks are nice. But I would say the service was VERY SLOW. Our drinks were not brought out at the same time so my mom had to wait a while for her drink. We also go lobster Mac and cheese. My mother's came out first and a few bits in she had to return it bc the lobster didn't taste right she thought it was old. She got sick after. I never got a chance to try mine bc I was scare I would have the she experience so I canceled my order. Its sad, bc it seemed like a place I would put as one of my go to spots.",1,11/13/2021,The Pearl
152,"I've come to the Pearl a couple of times and gotta say that the food here is absolutely amazing! I've had the grilled oysters, gumbo and scampi dishes. The flavoring of everything is done to perfection. Nothing is to dry or watery it's just right. I typically don't order dessert from most restaurants but after seeing a few people get the Apple Crumb Cheesecake I had to order one for myself and I'm glad I did. Very creamy and the apple pairing was just right. The overall ambiance of the Pearl is picturesque. It's pretty small and tight but the interior decor is worth seeing. Only complaint about this spot is the service and speed. The staff didn't really check in with us much and it took them a while to get our drink after we put our food order in. The food also takes quite some time to come out. I think it may have taken us close to an hour to get our food, BUT I did think it was worth the wait. With that being said order a starter!",4,11/15/2021,The Pearl
153,"My boyfriend surprised me with this little secret gem last night and may I saw I was so impressed. The food, the atmosphere and the customer service was superb. The music at a great level so you can be able to converse with your friends or partner. It was a very clean modern restaurant, the food is definitely a solid 5 from their shrimp bangbang to their charbroiled oysters. I appreciate my mini dinner date and excellent service there FYI it's black owned and I do apologize I recorded instead of taking pictures",5,11/21/2021,The Pearl
154,"First time at this lovel little restaurant. It's a new black owned restaurant. Very chic, cozy, nice vibes. Small restaurant with a U-shaped bar. I'd definitely recommend making reservations because space seems limited.Let's start with Service:Our server, Was very nice , well mannered. The owner also made his rounds to make sure everything was good and that everyone got their food. Now the FOOOOD:Sugar, spice and everything nice! Everything was delicious. Only real ehh thing was the mash potatoes was very garlicky...Will be back to try some more things off the menu.",4,11/26/2021,The Pearl
155,40 years of excellence. This was one of our top Three meals on the island and definitely of the exceptional class. Well not every dish was a home run certainly the lobster special and the appetizers are exceptional. Wonderful cocktails and wonderful service. Looking forward to returning.,5,12/11/2021,The Pearl
156,"Couldnt wait to try this place and support a black owned business. Unfortunately, things didn't work out that way. Let me set the scene.* host never actually booked our reservation for a surprise bday party despite calling a few times*Arrive: owner was rude and refused to seat us because the entire party wasn't there. How are we supposed to surprise someone if we are all standing at the door?*Waitress was rude and condescending. Didnt take everyone's food and beverage order. Never came to check on us. And when she mispronounced someone's name on their card she told us she was reading it in English. What does that even mean?*Asked to have a wobbly table fixed, waitress never even came back. *Most places will ask you if you're interested in dessert since it was a birthday dinner, this place brings you your coat. Yes, they brought us our coats to our table. The owner could of just came over and explained that another reservation was waiting for. *Our entire stay felt rushed. The food was good but not good enough to go back and risk being treated like that.",1,12/26/2021,The Pearl
157,"Both the service and food are impeccable at the Pearl. My husband and I decided to give this relatively new restaurant a try today, and I'm so happy that we did. Every single menu item was perfectly prepared. The spicy items (crab dip and salt and pepper shrimp) had some heat, but it wasn't overpowering. The batter on the shrimp and clams is light and airy. The oysters that we ordered were fresh and the fish tacos had a great crunch from the slaw. With regard to drinks, we tried the sangria and the Pearl Potion. Both were perfect complements to the food. All the servers were attentive and knowledgeable about the menu. I'm so glad we finally tried this restaurant and look forward to my next visit.",5,12/29/2021,The Pearl
158,"I enjoyed my experience here!   I am a member of an 11 member restaurant club, where we try a new place each month.   I wasn't the organizer but the guy who was mentioned that when he made our reservation, they were quick to share it's a small place, and wouldn't be too happy if our plans changed.   Although I thought that was a strange reaction given they're a new business, given how restaurants have been horribly impacted the last 2 years, I let it go.They are correct though, it's a small place, so if you are bringing a larger party (6+) definitely do them a favor and call ahead.   We arrived sporadically which I'm sure was a bit annoying to them but once we were seated, everything fell into place nicely.Our server was on it!  Extremely friendly, very prompt and knowledgeable of the menu.   Our group typically orders a ton of items and shares so I wouldn't even begin to tell you all that we ordered, but what I can say is that everything was really good!   A couple things that stand out...the spicy crab dip (delicious and the perfect level of spicy), the bang bang shrimp (one of my favorites that I compare to other restaurants whenever they have it), and the gumbo (exploding with ingredients and flavor)Again, hats off to our server who had to endure a bunch of different tabs and credit cards and she managed us perfectly.   One thing I did notice was their drink menu consisted of mostly sweet craft cocktails.   I prefer drinks that aren't sweet so I ended up just getting a martini so hopefully they will introduce more savory cocktails to the menu.    I highly recommend The Pearl if you are in the area.  Very clean, very modern, the food is great, and the staff is friendly!",4,12/31/2021,The Pearl
159,Food was amazing! Service was good. And the owner makes his rounds which was a nice touch. Will be coming back!,5,1/5/2022,The Pearl
160,"Drinks: Old Fashion, Mimosas, Bloody Mary, Sweet Tea MojitosFood: Lobster Vodka Sauce, Oysters (char and raw), Lobster Newburg, Fish Tacos....no dessertBathroom dance off music ...top notch sound systemManagement gets the most props here. Was celebrating a friends bday so it was a special day and the management turned it around to be a great experience. And I think that is key here when owners pick the right people to lead when things make a hard left too bad. So because of that gentleman this is a 4 star review instead of -0. Food and drinks were a mix of hits and misses. Even with that I would love to visit this place in the summer and enjoy eating on the patio.",4,1/31/2022,The Pearl
161,"Loved this place! Great for lunch on a Friday with a friend: quiet, we had space to chat, and time to catch up. Drinks were good and the oysters were on point as were the fries and salad. I think the hours are not accurate; they ARE open for lunch, so go, go, go!",5,2/13/2022,The Pearl
162,Great atmosphere and great customer service. Customer service was beyond our expectations. Food was great ordered lobster mac and cheese. Drinks were great as well. Thank you for having us we will return.,5,2/22/2022,The Pearl
163,"My Caribbean Divas group went to the Pearl to celebrate black history month. We had a 4:30 reservation and made it on time. We were seated and got our drinks, so the night was shapping out to be great!! We ordered our appetizer and it took 1 hour to get it, we ordered our meals and most of what we wanted were not available.  We ordered dessert and they ran out. But through all this,  we had a FABULOUS time!!! The manager, Emmanuel, was very apologetic and attentive; we saw more of him than we saw of our waitress. He kept us abreast of the delays, made sure we were comfortable, and then the owner showed up and customer service went through the roof. We even got drinks and champagne on the house. So our black history celebration at a black own restaurant didn't turn out to be that bad after all. Under different circumstances, we would have left, but Emmanuel and the owner made it right. Drinks or no drinks. I definitely recommend going and experiencing and supporting them.",4,2/28/2022,The Pearl
164,"I love this tiny place.  Definitely need a reservation due to size.  Much more seating when outdoor is an option.  Excellent service.  Homemade Curry sauce (with mussels) is to die for and I put in my lobster roll.  Have gone four times, will keep going.  Easy to park, not easy for uber to find.",5,3/6/2022,The Pearl
165,"Ordered two salads with grilled chicken midday when they clearly weren't busy, one of the orders of chicken appeared to be freshly cooked chicken breast, the other was tiny strips barely anything (see picture) mind you the chicken is $7 extra on top of a $17 salad! Insane. The dressing was good, they also forgot the croutons that were listed on the menu. No one in the restaurant and they couldn't be bothered to put a little effort in. Won't be going back.",1,3/12/2022,The Pearl
166,"I love this place !  I can't say enough good things * Amazing customer service (!)* Hearty seafood (!!)* Great drinks* Hip, welcoming ambiance",5,3/13/2022,The Pearl
167,I had the pleasure of dining here last night and I absolutely loved it. The vibes and the food was immaculate. I ordered the char grilled oysters and the bang bang shrimp as my starters. They were both so delicious! And could be shared between two people. For my main dish I ordered the spinach crab cheese stuffed salmon which was phenomenal and cooked to perfection. The food took a while to come out but the service and the food portions overall was great. I'll definitely be coming back!,4,3/18/2022,The Pearl
168,Arrived at just before 3pm and got seated at a 2 top.. Only seats about 30 or so folks in entire restaurant .  Ordered drinks that took forever and then round two took a while and we also ordered 6 shrimp cocktail that at 4pm still had not arrived  They didn't tell us until almost 3:30 that we couldn't order from regular menu because they do brunch u til 4...big miss. While our server was pleasant- this place is a shit show...45 minutes for 6 shrimp cocktail is absurd.  I may try again but as is...skip it,1,3/19/2022,The Pearl
169,"The food was delicious, but their service was terrible, my boyfriend & I went there to celebrate our 2nd year anniversary, reservation was set for 7pm, we didn't get seated until about 7:30pm, once seated, the host gave us the whole spill about ""90 mins, being mindful of other guest & their reservations""we placed our orders approx 20 to 30 mins afterwards, unfortunately our food didn't come to the table until about 9pm or so, we bought this to the managers attention as well, he was polite & understood our disappointment",4,3/22/2022,The Pearl
170,"Slowest service I've ever had. Waited 30 mins to order drinks, another 20 for drinks to come out. Waited 30 mins for food, which then came out cold. Wobbly tables, clueless servers and management. Will take Phantom Gourmet's recommendations with a grain of salt after this awful experience. Avoid at all costs.",1,3/25/2022,The Pearl
171,"Wanted to enjoy food and old school R&B, and the Pearl did not disappoint. Food was great, drinks and ambiance was stellar!",5,3/25/2022,The Pearl
172,Stopped here for lunch. Great food exceptional service! Loved the bang bang shrimp and lobster mac.,5,3/31/2022,The Pearl
173,"As a first-time visitor to this establishment, I must say that the ambiance is incredible! I am in Boston for a conference and decided to have dinner with friends. My friend chose this incredible restaurant. When I tell you that this restaurant is on fire, it's ! I love this place! This is a Black-owned business, and when we entered the restaurant, we were immediately greeted by the owner. He was very friendly and personable. He answered questions that we had about the menu. He is a nice guy!Now...the food! I ordered the Fish Tacos and the Clam Chowder. The fish tacos were incredible. The clam chowder was incredible! The service was immaculate. Our server was on point!As a Virginian, I would drive from VA to Boston daily for this great food and incredible environment. I will be back!",5,4/9/2022,The Pearl
174,We came with no reservations the manager was very kind. Encouraged us to go to the bar and wait for a seat. Drinks were good but they are  understaffed the bartender was very busy and it was hard to get her attention to put in an order.  It was hard again to put in our food order we ordered truffle fries as an app. We waited a long time for our food fish tacos and French toast. The fries came well after the entrees. The fish tacos which was fried salmon were bland. Friendly staff but inattentive. Never again,1,4/10/2022,The Pearl
175,"All Was delicious! Our waiter was Awesome and super attentive! Ambience is great, Mimosas we're delicious. Def recommend",5,4/17/2022,The Pearl
176,The menu was very small! I feel like there were only a few options that weren't a $37 lobster roll. The calamari was okay but super small portion. The inside was cool but it's kinda like trying to be a club but also an elegant dinner spot. Overall it was okay but I do not think we will be back.,3,4/23/2022,The Pearl
177,"- made these reservations 4 weeks in advance and was called 20 minutes before our reservation to come at a later time because they were overbooked for today. I get it but that isn't my problem and today was my moms birthday and it was our first time here and they were starting off on the wrong foot already. Originally booked for 8pm and they told us to come back at 8:15-8:20. We came back at the time requested and our tables still were not ready.  Ended up leaving around 8:50pm because our table still was not ready. I understand things happen but this is super unprofessional. If you know you can't accommodate us please tell us that and we would have went else where and not have wasted our time. Ended up going home and ordering take out. Manager was trying to seat us at a bar with my younger sister who is a minor, which was odd. Didn't make reservations to be seated at a bar, made them to be seated at a table. - - We waited for more than an hour for reservations we made 3 weeks ago just to not end up being seated  because they were over booked. A terrible way to spend someone's birthday and won't be coming back. If this how you run an establishment, don't open a business. Poor management overall and will never know how the food was because our tables weren't ready. This experience left a bad taste in my mouth. Had us waiting outside in the cold for nothingIf a table isn't ready just isnt ready. Don't rush people to eat so you can seat us. He could have told us that at 7:40pm and we would have went somewhere else to eat in boston but instead wasted almost two hours in south-bay doing nothing and starving ourselves. I go to vegas every year and they don't even do this. A joke honestly but wish you guys all the best and will be sure to let people know how this went.Emmanuel maybe you should not be managing because based off the reviews seems like this is a reoccurring thing. Wish I read the reviews prior to coming. Would have went to purple shell instead",1,4/23/2022,The Pearl
178,"Looks like the place is newer and still has a few kinks to work out. Came for brunch on a Sunday. The already small menu had many staples missing, like clam chowder. Had the lobster roll and brunch burger, both were over cooked. The lobster was chewy and overall lackluster. The chargrilled oysters were not great, had a sandy texture. Tried out the fries with shrimp and crab, it was gritty and these cheese was separating and greasy. Hoping it's only because they're new!",3,4/24/2022,The Pearl
179,"Bruh this spot is amazing. Everyone working was great and the ambiance is hella on point. Very impressed all around and will absolutely be back. Check out the pictures to see how fresh the Maine lobster was and how vibrant the shrimp was. Also their cocktails are top notch. Don't be fooled, I've never been full in my life but sheeeeeesh it was close! Remember you didn't eat it if you didn't tag stay eatin! @stayeatinbruh",5,4/26/2022,The Pearl
180,"Support this family run, welcoming and delicious restaurant!First the environment is sparkly, inviting and glam yet casual. You can go dressed up or casual. The staff is incredibly inviting, friendly and warm and they truly care about each guest experience. The drinks are handcrafted and decadent. Get the pistachio martini! The food is equally as excellent. The seafood tower, bang bang shrimp and lobster roll are all to die for.",5,5/4/2022,The Pearl
181,"Oyster and drinks, ambiance, and staff! This is the spot to be for great music, great staff, and good company. It's tough to get a seat because of the size but the bar is always first come first served. The managers do a great job of making you feel welcomed and taken care of. Definitely need to open another location or expand the existing space.",5,5/9/2022,The Pearl
182,Love this place . Had some passion fruit mimosas that were good for the summer. Chargrilled oysters were so delicious. Coconut curry mussels were simply scrumptious. Customer service was awesome. The music and vibes make it so welcoming. This is definitely a must try.,5,5/22/2022,The Pearl
183,Love this place! Drinks were great and food was delicious. Also had the grilled oysters and bang bang shrimp which stole the show (sorry no pics we devoured instantly). Highly recommend. Service was a bit slow but was very nice and we weren't in a hurry so we were fine with the pacing. Will be back soon!  Support Black owned businesses!,5,5/27/2022,The Pearl
184,"A friend recommended this black owned restaurant.  We were greeted by the host and she got us quickly seated even though one of our friends was late.We ordered bang bang shrimp, fish tacos, the crab cake, calamari, lobster mac and cheese, a Cobb salad, and the fries topped with crab and shrimp. Everything was hot when delivered the Cobb salad, bang bang shrimp, and crab cake were the table faves. We had to send the lobster Mac back because we couldn't find the lobster and the fries only were only topped with shrimp so they had to remake them.Overall The Pearl had a great ambiance and I'd visit again for the 90s music.",4,5/29/2022,The Pearl
185,"Had such a great time at The Pearl. The ambiance and service (the staff was super friendly) was excellent. The music helps to create such a vibe as well, loved it! Food was delicious, the menu is mostly small plates/tapas style so I got to try a little of everything. The Pearl Potion cocktail & crab cake were my favorite, so good!",5,6/9/2022,The Pearl
186,"Came here and was unhappy with my experience. First off when we get there we learn that the menu is different than online during certain times so they didn't have a lot of things we thought (ok fine whatever). So we order drinks, and I'm asking the waitress what she recommends. I am not a seafood person but thought I would try the lobster and waffles due to her recommendation. They bring the food out, it's literally 1 waffle and a tiny piece of lobster for $40, ok cool. I try it (literally took less than a bite) and both me and my friend both didn't like it, it was salty and hard to chew. So I tell the waitress and she tells me ok she'll tell the cook and see if he can take it off, cool. She never told me whether he said he can or not, then disappeared. Not only did they charge me $40 for a lobster waffle that I didn't eat they ALSO TOOK IT BACK. So I pretty much gave them that for free. I spent over $100 and gave a nice tip which is nice of me seeing as I will not be coming back!",1,6/13/2022,The Pearl
187,"everybody should try the clam chowder!the lobster roll is expensive than other's, and taste just so so",4,6/17/2022,The Pearl
188,The food is bomb! I also had a strawberry something but my thirsty ass forgot to snap a photo,5,6/17/2022,The Pearl
189,"First time at The Pearl. Nice family owned restaurant on District Avenue. We started with the crab dip, picture included. It was really good with just a little kick. I had clam chowder which was okay. I also ordered the warm lobster roll (pictured) with truffle fries. The fries were over cooked and not very appealing. The lobster roll was amazing. My husband ordered the seafood Trinity w/o curry. (Pictured) He really enjoyed it as well as their homemade balsamic vinaigrette and the salad. I recommend the Pearl Potion (pictured) sweet and smooth. Staff was friendly and helpful.",4,6/28/2022,The Pearl
190,"Food and drinks were good and employees were nice but each dish took forever to arrive. One of the lobster rolls we ordered came with fries which were an additional $2 when we ordered chips but when we told them, they gave us fries for free",2,6/30/2022,The Pearl
191,This a great little gem in the brand new neighborhood of South Bay.  Paid a visit on our anniversary.  Nice atmosphere on a summer evening. Indoor and outdoor seating available. Easy background music low enough to carry on a conversation and not shout over. An active welcoming atmosphere. Friendly happy to see you staff  and servers. Best was the mussels in white wine . My only reservation was the lobster rolls. You have a choice of warm vs cold. The warm was a little too warm and the cold was warm.  Other than that we will surely return. A nice convenience  is the free parking in the spotless and security patroled garage upstairs.  Give it a try.,5,7/1/2022,The Pearl
192,"Stumbled upon this Black Owned gem while visiting from LA and after soooo many failed attempts at trying Boston culinary staples The Pearl hit the mark. I had the clam chowder which was so flavorful, the crispy clams were so fresh and delicious, I was craving the hell out some grilled oysters and yet again they delivered. Wish I could have this place back home. Can't wait to come back for brunch on my next trip!",5,7/4/2022,The Pearl
193,"Waitress was kind, welcoming and professional! Drinks were great and the food as well. I love the ambience and conscience of the location when I come to the city. Definitely recommended",4,7/4/2022,The Pearl
194,"I'm not sure who's having a good experience here. I tried one more time b/c I thought maybe when I went it was still new and they had improved by now.However, they really do over-charge and the portions are badly cooked and small....  you get one tiny crab cake for $30 and a minuscule amount of lobster in the lobster roll.... How are they still in business?",1,7/6/2022,The Pearl
195,Came to visit Boston and got a recommendation to go here. Didn't even get to try the food. Was seated for an hour and a half and only had a glass of water to show for it. Ordered the crab dip only for them to tell us they were out of it 45 MINUTES after our order. Fries and oysters were all we ordered and they hadn't started on it after an hour and a half. 0/10 would not recommend l.,1,7/10/2022,The Pearl
196,"I didn't like this place it's too expensive and it doesn't support the food quality, don't recommend.",1,7/11/2022,The Pearl
197,Food was amazing and the staff was very friendly. Everything also came out in a reasonable time. Will definitely be back whenever I'm in town. Drinks were a 10/10 as well. They were not stingy!,5,7/27/2022,The Pearl
198,"If you've ever been to Darry'ls, this is copy of it. As it is owned/operated by one of the folks who used to work there. It's overpriced, just like Darry'ls. It's bougie.It really is over hyped by people because they WANT it to be successful. This place will be out of biz in about 2-3 years. Don't waste your time and go somewhere where the offerings are plentiful and the seating is abundant, for the same price or less.",2,7/30/2022,The Pearl
199,"Let me tell you if your questioning the Pearl well stop questioning & just go. If your looking for hefty plates of food, this isnt the place. But if your looking to get full you will. This is a great place for app size plates for friends to share. Its interesting because my friend & I shared & we planned to eat our own food. I got the bang bang shrimp. It's very spicy but flavorful. My friend loved it. We also ordered the crab dip!! Omg heavenly father was it good! We also ordered the truffle fries,  it's good like truffles should be. We also ordered the shrimp taco & salmon tacos. I like the freshness of t hy e salmon tacos it's more of a lightly fried salmon. I didn't try the shrimp taco but she loved them. For drinks my strawberry martini made with tequila had me almost on my behind,  strong and good!! The I believe it's called lemonade strawberry,  very very good, sweeter. Last but not least the hostess, waitress, & bartender I met when I arrived were all amazing. Really nice & genuine.  We tipped everyone.  The place is cute, airy, clean, oh the bathrooms are very big & clean!  I'm going back. I made reservations & after waiting for my friend to arrive we were seated right away!  So go now!  I'm missing that dip!",5,7/31/2022,The Pearl
200,"I wish I could give this place no stars. This place is the worst. I drove 40 minutes to try the waffles & Lobster. We orders and after 45 minutes the waitress tells me they don't have buttermilk for the waffles. Wow 40 whole minutes, the waitress told the manager. The waitress was trying to tell me but seemed really embarrassed so, I told her to relax and she can have the manager explain it. The manager came over a was VERY mean about it. I am a vistor and it seemed like he didn't care or even care to help me find something else to order. I explained I had been sitting here and my son had his food and I ordered 44 minutes ago. The manager was so disrespectful and mean. Later my son found stuff in his water. I ordered a lobster roll and I ended up leaving it there bc it looked  horrible. $60 spent down the drain",1,8/17/2022,The Pearl
201,Over priced and the service was not that great and the owner is disrespectful! I don't support these type of places.,1,8/18/2022,The Pearl
202,My cousin had a ceremony so I surprised her with a late lunch! Loved our waitress she was super honest The fish tacos is great The drinks are very good Over all a cool little place to trymenu is small but the choices is good Also I seen reviews on cost rating and to be honest if you go out expect to pay,4,8/18/2022,The Pearl
203,I loved the hostess and my waiter! The ambiance was exciting and vibrant. I also loved the music and my drink. I had the ultimate palabra it was good. Sour butWasn't too bad. I started with oysters and I loved the variety!I also got the fried clam strips by accident ( waiter brought it over but we didn't order it) that was the highlight of it because boy was that bomb! I intentionally ordered the macaroni short rib. That I'm sorry to say was rather disappointing... I had to try to save it with salt and pepper however it still was tasteless. Otherwise like mentioned above it was good.,3,8/24/2022,The Pearl
204,"Ok I rarely write a review like this. Was delighted to see Dorchester changed with some new additions.  I'm 70 retired now lived in the dot and ptown for many years now in miami. Was here to do some real estate transactions.  So I thought I check this out! Was a good urban vibe...really a great cross section of folks. I have a very small medical service dog as I travel alone alot...he's better behaved than most children! But I digress, I sat on side patio it was brunch ish time in afternoon.  I wanted a Bloody Mary and a bowl of chowdah...not complicated it took 15 minutes for server to come...there were 8 table and 3 servers outside...not slammed! Ok I ordered the items. I wanted very much to like this place a really did. The manager/ owner was curt but polite.it was severely down hill from there. My dog is quietly curled up under my chair, as he always is even on the plane! 25 minutes pass out comes possible the most vile chower ever, hot on outside freezing in middle, rubber bands for clams and not properly rendered raw bacon. Soup crakers from 1972! Can't get anyone's attention.  So I did as I always do put a bit on my guys plate. Which he ate neatly. Manger passes by and ""oh funking no"" and goes inside.  Comes out and rudely says that I can feed my dog on his dishes. Picks up the exits the restaurant and dumps the offending plate in public trash! I'm really pissed now...I spoke to him he was so angry...I suggested that the way he dealt with the situation was atrocious. And that his soup was God awful but my pooch ate around the clams for the broth. Ok ...nope gets worse he storms off waitress comes by I ask for check...and ask that the drink which never arrived  A 30 DOLL BLOODY MARY! be removed  it was not! everyone around me was on their 3 rd drink and oysters.Out comes check and you guessed it the bloody Mary...made with a premix shit ...and I  asked for gin,  got vodka and side shot??? Wtf? I tasted it with straw  it...it had a vile picked green bean. Ok I realize I'm old invisible white women. I get this shit often in restaurants usually just walk out.But I left tru the front door...right past vile manager.  He looked at me...I knew he's gonna go at it again! I sad quietly "" back the fu@# off...or it's really gonna get ugly""  he said do not come back.. I replied ""wow and I'd come exactly why? You food is God awful, service rude an non existent...and you sir have no grace or skills.I will leave a review however End of story!",1,8/28/2022,The Pearl
205,"I suggested this place because I ate here before with friends  around the beginning Of this year food/atmosphere was  ok don't know what happened since then , this was the most horrible experience I've had in what appears to be a high end restaurant according to the prices.Small shareable portions @ Entree prices food quality was horrible sent clams back couldn't chew them little side order $32 asked for calamari as replacementsame with those did not eat those as well  French fries, a  crab cake cob salad small portion Mac & cheese, sprite , drink from bar $147....will never visit again Waited over an hour to be served",1,9/6/2022,The Pearl
206,Nice location near shopping area. Not very big inside but they had outdoor seating and it was adequate. Wasn't overly crowed on a Sunday at 1130.First time here in boston and trying this establishment that i found on social media.. the atmosphere was nice the staff was friendly. I had the pearl potion for drink it was good if you're looking for a sweet drink it was a good choice. We shared the lobster roll and fries as well as the scallops as we both weren't that hungry.lobster roll was excellent and lots of meat! It was worth the $37 dollars! A must try! If your in boston i would definitely recommend and it's a BOB!,5,9/15/2022,The Pearl
207,The food was good!  Lobster roll with yummy truffle fries! The crab cake was good and not over cooked like at some places. The shrimp in our cocktail were plump and fresh.  Tried a Boston Boxcar from the bar and it was good too.,4,9/20/2022,The Pearl
208,"I had a great time at The Pearl. We attended the restaurant on a Friday, had reservations and were seated right away. Beautiful restaurant, great music. The food was delicious. I enjoyed the stuffed salmon and I would recommend. The service was A+, constant attention by the server as well as the manager checking to see if we were ok.",5,9/23/2022,The Pearl
209,"Unfortunately, I hate to leave bad reviews but I've NEVER experienced such bad service in my life, something you see in movies. We waited over 2 hours to get our food, the server took almost 30 mins to tend to us and often forgot to even come back to take our order. I had to get up and asked to be served. It was a bit more expensive for the ""shareable"" they were pretty small plates. Over all the food was good but the service was so bad I would never go there again, which is unfortunate as the owner introduced himself and seemed very nice. It almost seems as though the staff wants this place to fail it was so bad, I can't really understand what happened with the awful service.",1,9/25/2022,The Pearl
210,"Wish i had take more pictures, but this place was a wholeeee vibe. The staff was super cool and friendly, the drinks were super good and this SALMON WAS TO DIE FOR. Packed with flavor, stuffed with crab. The mashed potatoes and green beans were both cooked perfectly. If i lived in Boston this would be a regular for me! Super good!",5,9/26/2022,The Pearl
211,Great vibe and fantastic food! Service was friendly and attentive! I highly recommend this place!,5,9/28/2022,The Pearl
212,"Over all a ok spot! Drinks look fancy, mine was fine. I didn't order food but looking at the menu doesn't seem worth it, very generic things, nothing exciting. One thing that's exciting for the owner is that they charge lots of basic salads lol lol! Music was good also stuff was great! Management do better",3,10/15/2022,The Pearl
213,"I stumbled across The Pearl on Instagram when a friend was attending an R&B Brunch one Sunday. By chance, it happened that I was heading home a few weeks later, causing me to add this to my Things To Do list. I called my Bestfriends and told them we had to do a Bestfriend Brunch at The Pearl. We made reservations for 6 for Sunday afternoon. By the time we arrived, due to scheduling, it was only 3 of us. The hostess at the door was very understanding and was able to adjust our seating. Huge Thank You to her!The venue is quaint and trendy. It presents an All-American bar aesthetic while making a great use of the space and keeping clean lines. There is outdoor seating as well which allows for the expansion of the seating area when the weather is good. Once seated, our waitress came over to take our drink order. As always I ordered a Sweet Tea which to my delight, though I was in Boston, it had the Southern Charm that I have grown to enjoy. The ambiance was fun and upbeat. The music selection was spot on and blended old school jams with some of today's top hits. The vibe the establishment sets are infectious forcing you to think nothing but happy thoughts as you enjoy all The Pearl has to offer. Our theme was Friends, Fun, and Food!We ordered from the Brunch Menu which is styled with Shareable options. We decided to just order from all over the menu to maximize our taste options. To note, the food is made to order so please be patient and know that everything most likely will not come out at the same time. The great thing is that the waitress set our expectations for this in advance. Once our food came, not only was it pleasing to the eye but it was a mesmerizing, taste bud tingling, good for the soul experience. The flavor variations provided in each dish play off one another allowing for maximum enjoyment. The Bacon (you know I love bacon) is a perfect cut that is made to perfect crispness. The potato bowl is a medley of hidden pleasures combined into a dish of delight and rave. The salmon is meaty and perfectly cooked. The tenderness of the fish selection adds to the perfect grill of the outside. The French toast, oh my goodness. The French toast is an experience all by itself and leaves you speechless... Yes! It's that good. The Pearl is a great option for any meal and any occasion. This is one to add to the Must Visit list as it is an experience that is needed any day of the week. -Happy Eating!",5,10/16/2022,The Pearl
214,"Very disappointed with all the hype surrounding this very small restaurant. Had ordered oysters, truffle fries and clam chowder to start. The oysters came at a reasonable time but as for the clam chowder and truffle fries I had it to go since it came out after my main course. The shrimp scampi was flavorless and very watery. My fault because I didn't see one good review about the pasta but decided to try anyway. The half chicken and potatoes were salty but edible. A little pricy for the quality of food. Thank you to the bartender, JOJO she made a really good cosmo. That was the only thing I enjoyed tonight.",1,10/25/2022,The Pearl
215,"We were so excited to try this restaurant out, but it was absolutely disappointing. Service and food was absolutely awful. It took 45mins to get our drinks and about an 1.5hr to get our appetizers. The truffle fries arrived cold. We decided to leave and not wait for the entrees because they kept telling us it was going to be a few minutes and they were short staffed. We told the server we were no longer interested in the entrees and asked for the bill. She informed the manager and he didn't even bother coming over to speak with us. They just took our 2 drinks of the bill. Please do better and actually care about your customers.",1,11/1/2022,The Pearl
216,Service was great! Food was a little overpriced but tasty! Inside sounded real busy and a little loud but the playlist was on point. Sat outside was a little chilly in the shade but it's New England in autumn so it's to be expected. Cute little brunch spot! I would return for that crab dip OKAAAY!!!,3,11/5/2022,The Pearl
217,"This place is amazing it's in such a convenient location. The staff as well as the food and drinks are so amazing, their decor and music are such a nice touch and I have an amazing experience anytime I come with family and friends. We recently had the pleasure of having Jerry as our server and she did a phenomenal job I'll definitely keep coming back thanks to her!",5,11/9/2022,The Pearl
218,i've been coming to the pearl since they've been open and i've had exceptional service ever since. Manny and Luther always greet me and make me feel welcomed. Jerry is by far the best server ive had and i always request her whenever i pop in.,5,11/9/2022,The Pearl
219,"It was nice to see a new restaurant pop up in this space!  Momi Nonmi is a Japanese/Hawaiian small plates restaurant, with a similar style and price point (maybe slightly lower) as Bisq, Oleana, and Moona.  We had several dishes, but the standouts for us were the tuna poke and the wagyu dumplings.  Both of them were delicious, especially the sauces they came in, so we just had to get some rice on the side so as not to let the sauces go to waste.  The sake choices were extensive and the staff were unpretentiously knowledgeable about what to try.  Highly recommended and a great addition to the neighborhood!",5,10/8/2017,Momi Nonmi
220,"We went for dinner, ordered 6 dishes.  They are small plates but very tasty, unfamiliar izakaya.  The waiter called one dish ""umami-forward"". First time I've heard that expression but he was right.  I hope they will change the menu periodically so we can go back.  It was $70 for two, before the tip.  Nice place that feels far from the world outside.  Desserts are minimalist, which is probably what desserts should be.",3,10/11/2017,Momi Nonmi
